"COU","Country","VAR","Variable","MEA","Measure","ISIC4","ISIC4","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q3","Q3-2011","IDX","Index","0","Units",,,162.137786865234,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q4","Q4-2011","IDX","Index","0","Units",,,159.579132080078,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q1","Q1-2012","IDX","Index","0","Units",,,143.881469726562,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q2","Q2-2012","IDX","Index","0","Units",,,136.859329223633,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q3","Q3-2012","IDX","Index","0","Units",,,141.150527954102,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q4","Q4-2012","IDX","Index","0","Units",,,146.183181762695,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q1","Q1-2013","IDX","Index","0","Units",,,159.13835144043,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q2","Q2-2013","IDX","Index","0","Units",,,169.43635559082,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q3","Q3-2013","IDX","Index","0","Units",,,169.386367797852,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q4","Q4-2013","IDX","Index","0","Units",,,169.987777709961,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q1","Q1-2014","IDX","Index","0","Units",,,177.201904296875,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q2","Q2-2014","IDX","Index","0","Units",,,187.782989501953,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q3","Q3-2014","IDX","Index","0","Units",,,193.952362060547,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q4","Q4-2014","IDX","Index","0","Units",,,198.113174438477,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q1","Q1-2015","IDX","Index","0","Units",,,199.830001831055,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q2","Q2-2015","IDX","Index","0","Units",,,187.937133789062,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q3","Q3-2015","IDX","Index","0","Units",,,178.670593261719,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q4","Q4-2015","IDX","Index","0","Units",,,185.702453613281,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q1","Q1-2016","IDX","Index","0","Units",,,194.602783203125,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q2","Q2-2016","IDX","Index","0","Units",,,199.041931152344,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q3","Q3-2016","IDX","Index","0","Units",,,192.021820068359,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q4","Q4-2016","IDX","Index","0","Units",,,185.039779663086,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q1","Q1-2017","IDX","Index","0","Units",,,191.632553100586,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q2","Q2-2017","IDX","Index","0","Units",,,198.912994384766,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q3","Q3-2017","IDX","Index","0","Units",,,202.351058959961,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q4","Q4-2017","IDX","Index","0","Units",,,211.068832397461,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q1","Q1-2018","IDX","Index","0","Units",,,226.016616821289,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q2","Q2-2018","IDX","Index","0","Units",,,231.593734741211,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q3","Q3-2018","IDX","Index","0","Units",,,226.704254150391,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q4","Q4-2018","IDX","Index","0","Units",,,223.258529663086,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q1","Q1-2019","IDX","Index","0","Units",,,223.18000793457,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q2","Q2-2019","IDX","Index","0","Units",,,233.022598266602,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q3","Q3-2019","IDX","Index","0","Units",,,245.973815917969,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q4","Q4-2019","IDX","Index","0","Units",,,241.236618041992,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q1","Q1-2020","IDX","Index","0","Units",,,223.754821777344,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q2","Q2-2020","IDX","Index","0","Units",,,209.379623413086,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q3","Q3-2020","IDX","Index","0","Units",,,204.783813476562,,
"NOR","Norway","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q4","Q4-2020","IDX","Index","0","Units",,,206.793228149414,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q1","Q1-2011","IDX","Index","0","Units",,,121.581909179688,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q2","Q2-2011","IDX","Index","0","Units",,,123.106323242188,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q3","Q3-2011","IDX","Index","0","Units",,,123.325576782227,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q4","Q4-2011","IDX","Index","0","Units",,,122.653045654297,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q1","Q1-2012","IDX","Index","0","Units",,,123.121467590332,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q2","Q2-2012","IDX","Index","0","Units",,,122.044502258301,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q3","Q3-2012","IDX","Index","0","Units",,,119.65168762207,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q4","Q4-2012","IDX","Index","0","Units",,,120.659240722656,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q1","Q1-2013","IDX","Index","0","Units",,,123.643539428711,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q2","Q2-2013","IDX","Index","0","Units",,,124.110687255859,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q3","Q3-2013","IDX","Index","0","Units",,,123.599945068359,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q4","Q4-2013","IDX","Index","0","Units",,,121.835746765137,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q1","Q1-2014","IDX","Index","0","Units",,,117.54419708252,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q2","Q2-2014","IDX","Index","0","Units",,,113.720245361328,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q3","Q3-2014","IDX","Index","0","Units",,,113.099731445312,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q4","Q4-2014","IDX","Index","0","Units",,,113.883758544922,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q1","Q1-2015","IDX","Index","0","Units",,,113.389381408691,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q2","Q2-2015","IDX","Index","0","Units",,,112.884994506836,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q3","Q3-2015","IDX","Index","0","Units",,,112.79483795166,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q4","Q4-2015","IDX","Index","0","Units",,,109.558525085449,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q1","Q1-2016","IDX","Index","0","Units",,,104.945518493652,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q2","Q2-2016","IDX","Index","0","Units",,,104.21932220459,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q3","Q3-2016","IDX","Index","0","Units",,,103.623359680176,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q4","Q4-2016","IDX","Index","0","Units",,,100.855484008789,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q1","Q1-2017","IDX","Index","0","Units",,,99.5329437255859,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q2","Q2-2017","IDX","Index","0","Units",,,99.2491302490234,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q3","Q3-2017","IDX","Index","0","Units",,,101.45726776123,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q4","Q4-2017","IDX","Index","0","Units",,,104.706146240234,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q1","Q1-2018","IDX","Index","0","Units",,,103.212829589844,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q2","Q2-2018","IDX","Index","0","Units",,,99.5112075805664,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q3","Q3-2018","IDX","Index","0","Units",,,97.0737228393555,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q4","Q4-2018","IDX","Index","0","Units",,,96.2380905151367,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q1","Q1-2019","IDX","Index","0","Units",,,97.0807876586914,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q2","Q2-2019","IDX","Index","0","Units",,,98.9249572753906,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q3","Q3-2019","IDX","Index","0","Units",,,101.268493652344,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q4","Q4-2019","IDX","Index","0","Units",,,103.342704772949,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q1","Q1-2020","IDX","Index","0","Units",,,103.530746459961,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q2","Q2-2020","IDX","Index","0","Units",,,95.5475997924805,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q3","Q3-2020","IDX","Index","0","Units",,,85.4748992919922,,
"DEU","Germany","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q4","Q4-2020","IDX","Index","0","Units",,,84.1445236206055,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q1","Q1-2011","IDX","Index","0","Units",,,130.441131591797,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q2","Q2-2011","IDX","Index","0","Units",,,133.461883544922,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q3","Q3-2011","IDX","Index","0","Units",,,136.452972412109,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q4","Q4-2011","IDX","Index","0","Units",,,138.013046264648,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q1","Q1-2012","IDX","Index","0","Units",,,138.431655883789,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q2","Q2-2012","IDX","Index","0","Units",,,140.413497924805,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q3","Q3-2012","IDX","Index","0","Units",,,144.19206237793,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q4","Q4-2012","IDX","Index","0","Units",,,148.292358398438,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q1","Q1-2013","IDX","Index","0","Units",,,151.837371826172,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q2","Q2-2013","IDX","Index","0","Units",,,155.389190673828,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q3","Q3-2013","IDX","Index","0","Units",,,157.6572265625,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q4","Q4-2013","IDX","Index","0","Units",,,154.84880065918,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q1","Q1-2014","IDX","Index","0","Units",,,148.774047851562,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q2","Q2-2014","IDX","Index","0","Units",,,143.852020263672,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q3","Q3-2014","IDX","Index","0","Units",,,141.018051147461,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q4","Q4-2014","IDX","Index","0","Units",,,138.963516235352,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q1","Q1-2015","IDX","Index","0","Units",,,136.469009399414,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q2","Q2-2015","IDX","Index","0","Units",,,131.834167480469,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q3","Q3-2015","IDX","Index","0","Units",,,125.498573303223,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q4","Q4-2015","IDX","Index","0","Units",,,121.516189575195,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q1","Q1-2016","IDX","Index","0","Units",,,121.256652832031,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q2","Q2-2016","IDX","Index","0","Units",,,122.613868713379,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q3","Q3-2016","IDX","Index","0","Units",,,123.185287475586,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q4","Q4-2016","IDX","Index","0","Units",,,123.505912780762,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q1","Q1-2017","IDX","Index","0","Units",,,125.832191467285,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q2","Q2-2017","IDX","Index","0","Units",,,128.233901977539,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q3","Q3-2017","IDX","Index","0","Units",,,129.005767822266,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q4","Q4-2017","IDX","Index","0","Units",,,129.811096191406,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q1","Q1-2018","IDX","Index","0","Units",,,128.668441772461,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q2","Q2-2018","IDX","Index","0","Units",,,125.969604492188,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q3","Q3-2018","IDX","Index","0","Units",,,126.029273986816,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q4","Q4-2018","IDX","Index","0","Units",,,127.246040344238,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q1","Q1-2019","IDX","Index","0","Units",,,127.623657226562,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q2","Q2-2019","IDX","Index","0","Units",,,127.263381958008,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q3","Q3-2019","IDX","Index","0","Units",,,122.775436401367,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q4","Q4-2019","IDX","Index","0","Units",,,113.146331787109,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q1","Q1-2020","IDX","Index","0","Units",,,98.5020599365234,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q2","Q2-2020","IDX","Index","0","Units",,,84.7599792480469,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q3","Q3-2020","IDX","Index","0","Units",,,77.7985153198242,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q4","Q4-2020","IDX","Index","0","Units",,,73.3919296264648,,
"BEL","Belgium","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2021-Q1","Q1-2021","IDX","Index","0","Units",,,69.8701705932617,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q1","Q1-2011","IDX","Index","0","Units",,,135.621246337891,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q2","Q2-2011","IDX","Index","0","Units",,,135.593673706055,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q3","Q3-2011","IDX","Index","0","Units",,,135.834259033203,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2011-Q4","Q4-2011","IDX","Index","0","Units",,,137.075546264648,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q1","Q1-2012","IDX","Index","0","Units",,,138.679214477539,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q2","Q2-2012","IDX","Index","0","Units",,,139.958679199219,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q3","Q3-2012","IDX","Index","0","Units",,,141.049377441406,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2012-Q4","Q4-2012","IDX","Index","0","Units",,,142.357376098633,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q1","Q1-2013","IDX","Index","0","Units",,,144.2177734375,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q2","Q2-2013","IDX","Index","0","Units",,,146.296829223633,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q3","Q3-2013","IDX","Index","0","Units",,,147.16813659668,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2013-Q4","Q4-2013","IDX","Index","0","Units",,,146.932220458984,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q1","Q1-2014","IDX","Index","0","Units",,,145.990524291992,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q2","Q2-2014","IDX","Index","0","Units",,,144.323257446289,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q3","Q3-2014","IDX","Index","0","Units",,,142.39501953125,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2014-Q4","Q4-2014","IDX","Index","0","Units",,,139.393524169922,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q1","Q1-2015","IDX","Index","0","Units",,,136.591293334961,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q2","Q2-2015","IDX","Index","0","Units",,,134.289443969727,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q3","Q3-2015","IDX","Index","0","Units",,,130.925704956055,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2015-Q4","Q4-2015","IDX","Index","0","Units",,,127.651863098145,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q1","Q1-2016","IDX","Index","0","Units",,,124.637565612793,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q2","Q2-2016","IDX","Index","0","Units",,,121.136421203613,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q3","Q3-2016","IDX","Index","0","Units",,,117.360343933105,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2016-Q4","Q4-2016","IDX","Index","0","Units",,,113.742004394531,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q1","Q1-2017","IDX","Index","0","Units",,,113.192764282227,,
